"","reviews_per_month","availability_30","price","id","place"
"10198",0.99,0,43,39747259,"Brussels"
"10199",1.82,18,55,39747640,"Brussels"
"10200",0.56,0,28,39750261,"Brussels"
"10201",1.41,18,80,39751842,"Brussels"
"10202",3.21,30,55,39752685,"Brussels"
"10203",1.6,0,40,39752868,"Brussels"
"10204",2,30,68,39753288,"Brussels"
"10205",2.47,30,68,39753597,"Brussels"
"10206",1.6,30,68,39753770,"Brussels"
"10207",2.31,30,68,39753942,"Brussels"
"10208",2.32,30,68,39754689,"Brussels"
"10209",1.6,0,68,39760134,"Brussels"
"10210",2.44,30,55,39761645,"Brussels"
"10211",0.28,0,80,39765256,"Brussels"
"10212",0.19,0,150,39767428,"Brussels"
"10213",1.03,0,59,39770091,"Brussels"
"10214",0.39,0,21,39773547,"Brussels"
"10215",1.8,30,90,39776727,"Brussels"
"10216",0.53,0,120,39776880,"Brussels"
"10217",1.68,30,100,39777056,"Brussels"
"10218",5.42,5,90,39777696,"Brussels"
"10219",4.97,13,75,39778505,"Brussels"
"10220",0.54,0,49,39783823,"Brussels"
"10221",0.26,2,28,39787266,"Brussels"
"10222",NA,1,40,39788221,"Brussels"
"10223",NA,0,85,39800314,"Brussels"
"10224",0.19,0,95,39808354,"Brussels"
"10225",NA,0,100,39812252,"Brussels"
"10226",6.11,0,37,39813755,"Brussels"
"10227",2.59,2,58,39814370,"Brussels"
"10228",2.58,0,204,39817429,"Brussels"
"10229",4.29,0,52,39819273,"Brussels"
"10230",NA,30,125,39825785,"Brussels"
"10231",3.52,0,80,39826434,"Brussels"
"10232",3.45,0,19,39828522,"Brussels"
"10233",1.86,29,150,39831833,"Brussels"
"10234",4.66,30,25,39834131,"Brussels"
"10235",0.93,0,50,39835711,"Brussels"
"10236",0.58,0,60,39836459,"Brussels"
"10237",0.29,0,80,39837014,"Brussels"
"10238",NA,0,80,39838856,"Brussels"
"10239",1.45,0,537,39853776,"Brussels"
"10240",0.79,0,90,39855374,"Brussels"
"10241",1.12,28,200,39856304,"Brussels"
"10242",2.17,27,110,39856959,"Brussels"
"10243",NA,29,500,39858787,"Brussels"
"10244",1.3,0,300,39860104,"Brussels"
"10245",1.94,0,55,39860293,"Brussels"
"10246",1.19,26,130,39863854,"Brussels"
"10247",1.19,30,65,39865747,"Brussels"
"10248",3.16,30,58,39868762,"Brussels"
"10249",6.11,0,90,39877717,"Brussels"
"10250",1.86,12,150,39878811,"Brussels"
"10251",0.77,30,70,39880625,"Brussels"
"10252",2.06,27,60,39885010,"Brussels"
"10253",0.54,13,126,39886705,"Brussels"
"10254",0.18,0,49,39888688,"Brussels"
"10255",5.32,19,100,39892423,"Brussels"
"10256",1.78,29,44,39894172,"Brussels"
"10257",1.75,30,55,39894312,"Brussels"
"10258",2.24,30,67,39894572,"Brussels"
"10259",2.05,30,67,39895081,"Brussels"
"10260",NA,0,40,39896707,"Brussels"
"10261",3.58,30,40,39906142,"Brussels"
"10262",2.12,24,126,39913674,"Brussels"
"10263",1.7,25,200,39915784,"Brussels"
"10264",3.85,30,60,39916913,"Brussels"
"10265",1.27,27,89,39918348,"Brussels"
"10266",1.65,20,85,39931144,"Brussels"
"10267",0.85,0,70,39931396,"Brussels"
"10268",3.1,0,40,39933087,"Brussels"
"10269",NA,25,126,39934261,"Brussels"
"10270",2.32,0,40,39935620,"Brussels"
"10271",2.98,28,91,39935953,"Brussels"
"10272",NA,29,65,39937371,"Brussels"
"10273",1.06,18,126,39938384,"Brussels"
"10274",3.83,0,49,39938762,"Brussels"
"10275",2.05,30,85,39939520,"Brussels"
"10276",0.41,28,60,39944253,"Brussels"
"10277",0.53,29,166,39945129,"Brussels"
"10278",NA,29,85,39958258,"Brussels"
"10279",0.6,29,90,39960946,"Brussels"
"10280",0.25,29,25,39965029,"Brussels"
"10281",0.81,0,100,39995447,"Brussels"
"10282",NA,0,85,39998895,"Brussels"
"10283",4.78,27,30,40005040,"Brussels"
"10284",4.67,24,79,40006264,"Brussels"
"10285",2.43,0,45,40006384,"Brussels"
"10286",2.05,29,80,40010370,"Brussels"
"10287",1.7,30,75,40018748,"Brussels"
"10288",4.23,0,35,40019857,"Brussels"
"10289",1.35,0,119,40020150,"Brussels"
"10290",1.91,0,40,40022837,"Brussels"
"10291",2.75,30,124,40024279,"Brussels"
"10292",2.61,28,124,40024281,"Brussels"
"10293",2.4,24,138,40024285,"Brussels"
"10294",0.47,30,100,40028115,"Brussels"
"10295",0.27,0,100,40028136,"Brussels"
"10296",0.96,18,50,40028570,"Brussels"
"10297",NA,28,100,40031270,"Brussels"
"10298",NA,19,100,40044516,"Brussels"
"10299",1.2,28,50,40051853,"Brussels"
"10300",1.06,1,85,40053091,"Brussels"
"10301",0.19,10,30,40057542,"Brussels"
"10302",0.21,0,60,40061311,"Brussels"
"10303",NA,29,115,40074543,"Brussels"
"10304",4.46,0,55,40076827,"Brussels"
"10305",1.18,12,56,40077595,"Brussels"
"10306",0.28,11,100,40079797,"Brussels"
"10307",0.23,0,60,40083684,"Brussels"
"10308",5.66,28,65,40088311,"Brussels"
"10309",6.33,24,50,40091431,"Brussels"
"10310",0.28,0,55,40096933,"Brussels"
"10311",0.25,0,45,40098552,"Brussels"
"10312",0.21,0,30,40103230,"Brussels"
"10313",0.65,28,80,40103353,"Brussels"
"10314",4.04,13,55,40105848,"Brussels"
"10315",NA,27,40,40108675,"Brussels"
"10316",0.23,29,60,40109580,"Brussels"
"10317",0.22,27,70,40112111,"Brussels"
"10318",3.31,25,105,40116326,"Brussels"
"10319",3.26,13,105,40116985,"Brussels"
"10320",0.61,0,85,40132056,"Brussels"
"10321",0.96,30,19,40133016,"Brussels"
"10322",0.19,6,28,40134482,"Brussels"
"10323",NA,4,30,40145886,"Brussels"
"10324",0.28,4,30,40146101,"Brussels"
"10325",0.83,0,65,40147526,"Brussels"
"10326",1.05,14,64,40150197,"Brussels"
"10327",1.18,6,69,40152087,"Brussels"
"10328",2.36,0,45,40153924,"Brussels"
"10329",NA,0,95,40155081,"Brussels"
"10330",1.17,8,39,40170398,"Brussels"
"10331",0.78,30,66,40171771,"Brussels"
"10332",0.24,30,24,40172873,"Brussels"
"10333",0.67,29,75,40174190,"Brussels"
"10334",0.76,25,90,40174878,"Brussels"
"10335",0.88,0,35,40176164,"Brussels"
"10336",1.07,30,64,40187442,"Brussels"
"10337",0.68,0,23,40188021,"Brussels"
"10338",0.74,29,85,40193588,"Brussels"
"10339",2.13,25,99,40194632,"Brussels"
"10340",0.21,0,135,40195336,"Brussels"
"10341",0.66,0,40,40196784,"Brussels"
"10342",0.65,30,70,40200333,"Brussels"
"10343",1.06,30,70,40200600,"Brussels"
"10344",0.67,30,70,40203016,"Brussels"
"10345",0.87,30,70,40203364,"Brussels"
"10346",4.07,15,70,40203614,"Brussels"
"10347",4.26,29,40,40203943,"Brussels"
"10348",3.64,23,86,40205149,"Brussels"
"10349",1.91,29,100,40209896,"Brussels"
"10350",NA,0,150,40211927,"Brussels"
"10351",0.64,5,70,40217594,"Brussels"
"10352",2.24,28,32,40222243,"Brussels"
"10353",NA,0,70,40222293,"Brussels"
"10354",3.15,28,32,40222585,"Brussels"
"10355",1.89,28,32,40222659,"Brussels"
"10356",2.1,28,32,40222953,"Brussels"
"10357",0.44,27,180,40224039,"Brussels"
"10358",NA,29,22,40226502,"Brussels"
"10359",NA,30,75,40229344,"Brussels"
"10360",3.65,30,45,40243589,"Brussels"
"10361",0.2,29,100,40246330,"Brussels"
"10362",1.29,0,97,40252586,"Brussels"
"10363",2.19,29,65,40255371,"Brussels"
"10364",NA,26,40,40258512,"Brussels"
"10365",0.53,0,85,40259519,"Brussels"
"10366",1.61,30,75,40264834,"Brussels"
"10367",NA,0,45,40274564,"Brussels"
"10368",NA,30,150,40276470,"Brussels"
"10369",1.73,30,29,40276564,"Brussels"
"10370",2.78,6,70,40286903,"Brussels"
"10371",1.02,0,45,40293720,"Brussels"
"10372",1.07,0,60,40295455,"Brussels"
"10373",2.93,28,30,40299207,"Brussels"
"10374",1.61,29,49,40301246,"Brussels"
"10375",0.97,29,69,40303436,"Brussels"
"10376",0.69,30,42,40304190,"Brussels"
"10377",1.1,0,40,40304283,"Brussels"
"10378",1.29,1,48,40306475,"Brussels"
"10379",1.25,30,100,40308238,"Brussels"
"10380",0.94,0,110,40316744,"Brussels"
"10381",0.45,30,120,40322442,"Brussels"
"10382",0.61,0,70,40327165,"Brussels"
"10383",2.39,30,115,40328785,"Brussels"
"10384",NA,30,70,40337509,"Brussels"
"10385",4.25,29,90,40339293,"Brussels"
"10386",1.61,0,160,40339310,"Brussels"
"10387",4.06,11,37,40340080,"Brussels"
"10388",0.24,0,41,40342071,"Brussels"
"10389",1.79,0,50,40342299,"Brussels"
"10390",NA,0,55,40357004,"Brussels"
"10391",0.65,0,50,40366407,"Brussels"
"10392",0.79,0,35,40367980,"Brussels"
"10393",NA,25,130,40368349,"Brussels"
"10394",1.11,30,61,40368660,"Brussels"
"10395",NA,29,100,40368810,"Brussels"
"10396",1.62,29,88,40374164,"Brussels"
"10397",0.26,20,46,40376284,"Brussels"
"10398",0.97,0,180,40376573,"Brussels"
"10399",NA,0,70,40397529,"Brussels"
"10400",0.32,29,22,40400741,"Brussels"
"10401",4.53,18,50,40410476,"Brussels"
"10402",0.68,0,89,40411515,"Brussels"
"10403",0.25,12,450,40412894,"Brussels"
"10404",NA,30,350,40412910,"Brussels"
"10405",NA,30,200,40412935,"Brussels"
"10406",NA,30,250,40412999,"Brussels"
"10407",2.26,29,85,40413021,"Brussels"
"10408",0.25,0,450,40413107,"Brussels"
"10409",NA,30,350,40413162,"Brussels"
"10410",0.28,30,350,40413337,"Brussels"
"10411",NA,30,250,40413363,"Brussels"
"10412",NA,26,250,40413409,"Brussels"
"10413",0.56,30,450,40413469,"Brussels"
"10414",0.8,29,99,40413482,"Brussels"
"10415",0.38,30,350,40413605,"Brussels"
"10416",0.28,28,350,40413683,"Brussels"
"10417",NA,30,250,40413760,"Brussels"
"10418",NA,30,350,40413986,"Brussels"
"10419",NA,30,350,40414023,"Brussels"
"10420",0.27,30,350,40414080,"Brussels"
"10421",NA,30,350,40414119,"Brussels"
"10422",NA,30,250,40414504,"Brussels"
"10423",NA,30,350,40414553,"Brussels"
"10424",0.38,30,350,40414582,"Brussels"
"10425",NA,30,350,40414726,"Brussels"
"10426",0.55,30,350,40414746,"Brussels"
"10427",NA,30,350,40414803,"Brussels"
"10428",NA,30,350,40414831,"Brussels"
"10429",0.25,30,250,40414854,"Brussels"
"10430",0.67,30,450,40414867,"Brussels"
"10431",NA,30,250,40414938,"Brussels"
"10432",1.1,0,95,40415097,"Brussels"
"10433",1.05,0,60,40415511,"Brussels"
"10434",3.78,0,65,40417397,"Brussels"
"10435",3.3,0,65,40418636,"Brussels"
"10436",0.65,26,75,40419752,"Brussels"
"10437",3.25,29,30,40420079,"Brussels"
"10438",1.64,29,26,40421708,"Brussels"
"10439",1.34,0,80,40425421,"Brussels"
"10440",4.6,0,35,40427102,"Brussels"
"10441",0.26,0,75,40428041,"Brussels"
"10442",0.9,28,65,40433365,"Brussels"
"10443",0.43,24,180,40434747,"Brussels"
"10444",NA,0,55,40436138,"Brussels"
"10445",0.26,0,450,40437671,"Brussels"
"10446",2.63,28,60,40438180,"Brussels"
"10447",0.28,30,22,40438581,"Brussels"
"10448",1.43,30,69,40439288,"Brussels"
"10449",NA,0,417,40439581,"Brussels"
"10450",0.49,0,280,40442953,"Brussels"
"10451",2.34,30,50,40443682,"Brussels"
"10452",0.6,30,130,40443859,"Brussels"
"10453",1.07,7,40,40448156,"Brussels"
"10454",1.25,27,249,40448175,"Brussels"
"10455",0.3,0,21,40451068,"Brussels"
"10456",0.28,0,80,40459047,"Brussels"
"10457",1.76,16,48,40459640,"Brussels"
"10458",NA,0,85,40462393,"Brussels"
"10459",2.27,15,70,40469500,"Brussels"
"10460",0.91,0,55,40476651,"Brussels"
"10461",1.79,3,80,40477100,"Brussels"
"10462",2.13,24,82,40478423,"Brussels"
"10463",NA,0,250,40478871,"Brussels"
"10464",NA,30,70,40481175,"Brussels"
"10465",NA,30,110,40481277,"Brussels"
"10466",1.49,0,45,40481929,"Brussels"
"10467",1.44,18,75,40481965,"Brussels"
"10468",1.81,19,45,40484276,"Brussels"
"10469",0.22,2,99,40487339,"Brussels"
"10470",3.38,16,81,40488287,"Brussels"
"10471",0.76,28,22,40489113,"Brussels"
"10472",2.39,0,45,40497664,"Brussels"
"10473",NA,0,25,40500687,"Brussels"
"10474",0.22,14,99,40500839,"Brussels"
"10475",0.28,4,95,40501005,"Brussels"
"10476",NA,0,19,40501251,"Brussels"
"10477",1.13,28,35,40503727,"Brussels"
"10478",4.72,0,55,40506087,"Brussels"
"10479",4.57,0,58,40508592,"Brussels"
"10480",1.79,30,150,40510747,"Brussels"
"10481",2.22,29,30,40516041,"Brussels"
"10482",3.48,30,109,40521113,"Brussels"
"10483",2.02,0,50,40525169,"Brussels"
"10484",2.43,30,50,40528608,"Brussels"
"10485",1.03,28,19,40530115,"Brussels"
"10486",3.97,15,31,40530176,"Brussels"
"10487",0.28,0,45,40530224,"Brussels"
"10488",NA,28,19,40530600,"Brussels"
"10489",1.18,0,60,40534891,"Brussels"
"10490",2.05,30,115,40535660,"Brussels"
"10491",2.92,25,52,40536504,"Brussels"
"10492",2.5,18,45,40537234,"Brussels"
"10493",NA,0,90,40545435,"Brussels"
"10494",2.82,28,100,40545653,"Brussels"
"10495",1.27,30,149,40547999,"Brussels"
"10496",2.39,30,100,40548020,"Brussels"
"10497",0.54,0,68,40548808,"Brussels"
"10498",NA,18,35,40549693,"Brussels"
"10499",0.47,0,90,40549878,"Brussels"
"10500",1.1,30,79,40551489,"Brussels"
"10501",0.51,30,110,40551519,"Brussels"
"10502",0.78,0,75,40552399,"Brussels"
"10503",2.33,30,79,40552622,"Brussels"
"10504",0.45,29,115,40553279,"Brussels"
"10505",0.27,10,200,40553540,"Brussels"
"10506",3.82,9,80,40554377,"Brussels"
"10507",0.45,0,35,40555327,"Brussels"
"10508",0.86,0,55,40556155,"Brussels"
"10509",0.27,0,100,40557453,"Brussels"
"10510",NA,0,88,40557906,"Brussels"
"10511",NA,30,100,40561609,"Brussels"
"10512",NA,28,69,40563074,"Brussels"
"10513",0.83,30,90,40563366,"Brussels"
"10514",0.28,30,340,40564463,"Brussels"
"10515",0.66,0,90,40572032,"Brussels"
"10516",0.95,28,60,40581696,"Brussels"
"10517",0.26,30,50,40586283,"Brussels"
"10518",1.56,28,80,40587604,"Brussels"
"10519",0.26,29,100,40589109,"Brussels"
"10520",0.53,19,95,40591507,"Brussels"
"10521",0.83,0,99,40592060,"Brussels"
"10522",NA,30,75,40603422,"Brussels"
"10523",2.27,30,69,40605836,"Brussels"
"10524",1.86,30,79,40609200,"Brussels"
"10525",0.71,0,135,40610084,"Brussels"
"10526",2.31,30,120,40612330,"Brussels"
"10527",0.88,12,85,40613755,"Brussels"
"10528",4.58,30,85,40624511,"Brussels"
"10529",1.1,0,45,40624972,"Brussels"
"10530",0.86,0,35,40628526,"Brussels"
"10531",4.55,29,69,40630050,"Brussels"
"10532",0.23,8,75,40630851,"Brussels"
"10533",0.49,0,30,40631424,"Brussels"
"10534",0.48,19,50,40632704,"Brussels"
"10535",NA,0,50,40633162,"Brussels"
"10536",2.98,29,80,40636917,"Brussels"
"10537",4.79,24,64,40638866,"Brussels"
"10538",0.67,29,44,40644630,"Brussels"
"10539",0.53,6,175,40645722,"Brussels"
"10540",0.23,30,50,40647112,"Brussels"
"10541",0.73,0,32,40648473,"Brussels"
"10542",0.71,30,85,40650636,"Brussels"
"10543",0.71,0,49,40650934,"Brussels"
"10544",0.39,30,90,40651192,"Brussels"
"10545",0.25,0,40,40652171,"Brussels"
"10546",0.83,28,70,40652411,"Brussels"
"10547",0.27,30,65,40652747,"Brussels"
"10548",0.91,0,45,40655720,"Brussels"
"10549",1.54,0,50,40665473,"Brussels"
"10550",NA,30,28,40668087,"Brussels"
"10551",2.12,30,54,40668141,"Brussels"
"10552",0.49,28,43,40668735,"Brussels"
"10553",NA,18,150,40669235,"Brussels"
"10554",2.79,29,130,40670425,"Brussels"
"10555",NA,0,148,40671994,"Brussels"
"10556",3.78,29,70,40672352,"Brussels"
"10557",0.85,29,25,40674143,"Brussels"
"10558",NA,5,150,40674181,"Brussels"
"10559",0.5,0,30,40676453,"Brussels"
"10560",3.06,30,80,40685422,"Brussels"
"10561",0.46,0,41,40686374,"Brussels"
"10562",1.39,30,50,40690970,"Brussels"
"10563",1.01,3,100,40691668,"Brussels"
"10564",NA,0,20,40692529,"Brussels"
"10565",3.28,30,55,40693471,"Brussels"
"10566",0.99,0,36,40694654,"Brussels"
"10567",NA,0,40,40695443,"Brussels"
"10568",0.95,0,54,40704823,"Brussels"
"10569",1.88,30,48,40704858,"Brussels"
"10570",1.54,0,150,40716525,"Brussels"
"10571",2.35,25,120,40716736,"Brussels"
"10572",0.55,27,35,40717580,"Brussels"
"10573",1.4,26,75,40719174,"Brussels"
"10574",1.5,0,500,40719244,"Brussels"
"10575",1.46,0,140,40719595,"Brussels"
"10576",0.27,0,75,40720847,"Brussels"
"10577",2.4,30,140,40722077,"Brussels"
"10578",0.27,30,89,40722130,"Brussels"
"10579",0.39,0,65,40722638,"Brussels"
"10580",1.64,26,115,40733138,"Brussels"
"10581",NA,0,37,40741713,"Brussels"
"10582",0.35,0,56,40744900,"Brussels"
"10583",0.74,30,59,40746867,"Brussels"
"10584",NA,0,48,40749587,"Brussels"
"10585",0.27,0,35,40751223,"Brussels"
"10586",NA,7,69,40754362,"Brussels"
"10587",1.83,27,280,40755304,"Brussels"
"10588",1.96,24,90,40755390,"Brussels"
"10589",0.83,0,82,40762059,"Brussels"
"10590",1.19,0,45,40762202,"Brussels"
"10591",NA,27,58,40765048,"Brussels"
"10592",0.27,1,49,40767010,"Brussels"
"10593",0.8,0,49,40769863,"Brussels"
"10594",0.53,30,50,40770836,"Brussels"
"10595",0.58,0,35,40776498,"Brussels"
"10596",0.8,30,60,40776788,"Brussels"
"10597",NA,30,60,40778146,"Brussels"
"10598",2.36,0,98,40780481,"Brussels"
"10599",1.64,30,85,40781193,"Brussels"
"10600",2.82,30,55,40794425,"Brussels"
"10601",1.03,25,45,40794725,"Brussels"
"10602",NA,18,126,40795464,"Brussels"
"10603",0.27,20,126,40795823,"Brussels"
"10604",0.55,19,126,40795932,"Brussels"
"10605",1.32,0,49,40797372,"Brussels"
"10606",0.7,0,150,40803320,"Brussels"
"10607",0.42,3,120,40804328,"Brussels"
"10608",3.08,0,50,40804454,"Brussels"
"10609",NA,0,80,40809783,"Brussels"
"10610",NA,30,90,40810872,"Brussels"
"10611",3.4,30,39,40811368,"Brussels"
"10612",1.57,0,50,40811428,"Brussels"
"10613",1.27,0,35,40812802,"Brussels"
"10614",0.27,0,165,40813880,"Brussels"
"10615",0.8,0,65,40817203,"Brussels"
"10616",0.55,30,420,40820320,"Brussels"
"10617",1.88,30,125,40820478,"Brussels"
"10618",0.8,30,52,40825327,"Brussels"
"10619",0.28,4,100,40829560,"Brussels"
"10620",0.78,30,25,40830801,"Brussels"
"10621",2.33,29,135,40832348,"Brussels"
"10622",0.39,30,22,40833817,"Brussels"
"10623",1,30,22,40833891,"Brussels"
"10624",0.37,30,22,40834439,"Brussels"
"10625",8.54,29,35,40834582,"Brussels"
"10626",NA,20,60,40835809,"Brussels"
"10627",5.17,24,39,40837039,"Brussels"
"10628",0.27,29,52,40839694,"Brussels"
"10629",NA,0,59,40840441,"Brussels"
"10630",0.67,30,19,40842044,"Brussels"
"10631",NA,30,11,40842298,"Brussels"
"10632",0.28,30,420,40843391,"Brussels"
"10633",NA,29,80,40853376,"Brussels"
"10634",0.58,0,40,40854554,"Brussels"
"10635",0.75,0,75,40855271,"Brussels"
"10636",0.74,0,40,40855511,"Brussels"
"10637",2.52,28,148,40856198,"Brussels"
"10638",4.21,18,140,40856628,"Brussels"
"10639",6.5,30,80,40857935,"Brussels"
"10640",NA,0,19,40859993,"Brussels"
"10641",1.03,30,62,40861503,"Brussels"
"10642",NA,0,110,40861652,"Brussels"
"10643",NA,28,50,40863382,"Brussels"
"10644",NA,20,26,40864409,"Brussels"
"10645",0.77,18,170,40864811,"Brussels"
"10646",NA,18,120,40868056,"Brussels"
"10647",NA,0,68,40868767,"Brussels"
"10648",2.35,30,55,40885168,"Brussels"
"10649",0.24,18,35,40891725,"Brussels"
"10650",2.41,0,98,40894682,"Brussels"
"10651",3.19,30,70,40897570,"Brussels"
"10652",0.39,0,49,40904067,"Brussels"
"10653",0.7,0,11,40904248,"Brussels"
"10654",0.48,30,100,40907192,"Brussels"
"10655",1.28,24,65,40910665,"Brussels"
"10656",1.08,0,120,40913606,"Brussels"
"10657",3.41,30,45,40913693,"Brussels"
"10658",4.74,4,45,40919256,"Brussels"
"10659",2.18,0,80,40920448,"Brussels"
"10660",1.3,0,40,40920466,"Brussels"
"10661",1.88,30,55,40931064,"Brussels"
"10662",0.36,30,22,40935182,"Brussels"
"10663",3.62,30,45,40935467,"Brussels"
"10664",NA,0,75,40941108,"Brussels"
"10665",1.75,0,40,40945906,"Brussels"
"10666",0.27,8,100,40946892,"Brussels"
"10667",NA,30,75,40950239,"Brussels"
"10668",NA,5,100,40955734,"Brussels"
"10669",NA,27,45,40956137,"Brussels"
"10670",NA,0,45,40960905,"Brussels"
"10671",2.03,0,23,40962758,"Brussels"
"10672",NA,0,110,40963374,"Brussels"
"10673",0.55,0,70,40965138,"Brussels"
"10674",3.98,0,55,40969777,"Brussels"
"10675",NA,13,25,40977187,"Brussels"
"10676",0.54,0,120,40977206,"Brussels"
"10677",0.71,29,39,40984802,"Brussels"
"10678",3.48,0,80,40987618,"Brussels"
"10679",1.51,29,97,40987856,"Brussels"
"10680",0.27,30,159,40994372,"Brussels"
"10681",0.28,30,290,40994877,"Brussels"
"10682",1.61,29,80,40999945,"Brussels"
"10683",2.05,30,50,41003281,"Brussels"
"10684",3.84,8,69,41003453,"Brussels"
"10685",3.39,30,60,41004831,"Brussels"
"10686",3.29,28,49,41015577,"Brussels"
"10687",3.96,30,80,41020429,"Brussels"
"10688",0.71,29,60,41020712,"Brussels"
"10689",0.27,30,220,41026909,"Brussels"
"10690",6.49,26,45,41027114,"Brussels"
"10691",1.34,30,89,41028544,"Brussels"
"10692",0.28,2,29,41028988,"Brussels"
"10693",0.85,30,60,41030698,"Brussels"
"10694",1.89,28,70,41038353,"Brussels"
"10695",NA,30,150,41042696,"Brussels"
"10696",NA,29,150,41043987,"Brussels"
"10697",0.65,0,26,41044517,"Brussels"
"10698",0.38,30,50,41045587,"Brussels"
"10699",NA,30,50,41045678,"Brussels"
"10700",NA,0,100,41047620,"Brussels"
"10701",0.52,0,30,41057128,"Brussels"
"10702",0.28,0,50,41057219,"Brussels"
"10703",0.78,29,100,41061102,"Brussels"
"10704",NA,0,75,41061793,"Brussels"
"10705",3.98,30,50,41063289,"Brussels"
"10706",0.26,29,90,41068893,"Brussels"
"10707",2.73,30,80,41070674,"Brussels"
"10708",NA,29,80,41071798,"Brussels"
"10709",2.45,0,80,41077634,"Brussels"
"10710",1.34,0,50,41077809,"Brussels"
"10711",NA,0,100,41079972,"Brussels"
"10712",2.86,8,95,41081974,"Brussels"
"10713",NA,0,42,41082953,"Brussels"
"10714",NA,0,99,41087023,"Brussels"
"10715",1.3,27,175,41098713,"Brussels"
"10716",1.43,30,75,41098791,"Brussels"
"10717",1.3,6,55,41099242,"Brussels"
"10718",1.7,21,150,41099258,"Brussels"
"10719",2.2,30,400,41099499,"Brussels"
"10720",0.86,30,140,41100114,"Brussels"
"10721",3.55,24,80,41101584,"Brussels"
"10722",1.09,30,99,41101814,"Brussels"
"10723",1.19,0,55,41102144,"Brussels"
"10724",NA,29,160,41102425,"Brussels"
"10725",1.06,22,230,41108290,"Brussels"
"10726",4.91,1,55,41119230,"Brussels"
"10727",1.38,0,90,41123648,"Brussels"
"10728",0.47,24,60,41126693,"Brussels"
"10729",3.37,27,60,41126699,"Brussels"
"10730",1.06,0,40,41132439,"Brussels"
"10731",0.28,0,50,41140124,"Brussels"
"10732",NA,29,64,41140357,"Brussels"
"10733",NA,0,149,41140913,"Brussels"
"10734",1.76,30,45,41141705,"Brussels"
"10735",1.63,0,80,41142994,"Brussels"
"10736",1.91,28,30,41145956,"Brussels"
"10737",2.22,30,72,41149808,"Brussels"
"10738",8.02,29,90,41164291,"Brussels"
"10739",1.1,7,40,41165130,"Brussels"
"10740",0.38,8,200,41166950,"Brussels"
"10741",5.67,0,52,41167899,"Brussels"
"10742",NA,0,60,41171190,"Brussels"
"10743",0.64,28,35,41171428,"Brussels"
"10744",2.69,24,70,41171530,"Brussels"
"10745",3.06,24,49,41171689,"Brussels"
"10746",2.87,28,80,41171865,"Brussels"
"10747",0.38,28,55,41172358,"Brussels"
"10748",1.01,29,80,41177941,"Brussels"
"10749",3.38,0,50,41186254,"Brussels"
"10750",0.37,0,35,41187000,"Brussels"
"10751",NA,23,50,41187093,"Brussels"
"10752",0.83,30,150,41188869,"Brussels"
"10753",0.43,2,30,41189453,"Brussels"
"10754",0.98,27,80,41191590,"Brussels"
"10755",NA,27,180,41194329,"Brussels"
"10756",NA,27,180,41194585,"Brussels"
"10757",0.78,27,180,41194591,"Brussels"
"10758",NA,0,65,41196209,"Brussels"
"10759",NA,0,85,41204019,"Brussels"
"10760",NA,30,90,41209829,"Brussels"
"10761",4,29,51,41212522,"Brussels"
"10762",NA,0,42,41217743,"Brussels"
"10763",2.12,30,70,41221123,"Brussels"
"10764",5.54,0,69,41221249,"Brussels"
"10765",NA,0,40,41222654,"Brussels"
"10766",1.05,18,30,41224686,"Brussels"
"10767",NA,23,18,41225632,"Brussels"
"10768",1.17,30,110,41226727,"Brussels"
"10769",NA,30,89,41229719,"Brussels"
"10770",2.26,30,50,41234734,"Brussels"
"10771",NA,0,90,41235987,"Brussels"
"10772",1.92,28,65,41237145,"Brussels"
"10773",7.27,29,70,41237533,"Brussels"
"10774",NA,28,85,41245748,"Brussels"
"10775",4.15,27,120,41247768,"Brussels"
"10776",0.71,18,50,41248095,"Brussels"
"10777",3,29,28,41248546,"Brussels"
"10778",NA,0,50,41251549,"Brussels"
"10779",2.14,26,320,41254289,"Brussels"
"10780",3.23,29,120,41254954,"Brussels"
"10781",3.03,25,360,41255542,"Brussels"
"10782",6.41,18,69,41256778,"Brussels"
"10783",0.3,0,34,41258338,"Brussels"
"10784",0.46,0,34,41259904,"Brussels"
"10785",2.14,30,65,41263185,"Brussels"
"10786",3.8,0,55,41281336,"Brussels"
"10787",6.32,0,64,41281437,"Brussels"
"10788",3.33,30,200,41284799,"Brussels"
"10789",5.23,30,75,41288332,"Brussels"
"10790",6.54,30,70,41288809,"Brussels"
"10791",1.26,0,35,41291530,"Brussels"
"10792",4.93,30,54,41293552,"Brussels"
"10793",0.95,0,55,41302354,"Brussels"
"10794",0.42,19,45,41303841,"Brussels"
"10795",NA,0,37,41303897,"Brussels"
"10796",0.47,0,37,41304820,"Brussels"
"10797",1.21,0,35,41304982,"Brussels"
"10798",2.14,18,72,41306152,"Brussels"
"10799",3.42,30,59,41306785,"Brussels"
"10800",NA,0,65,41313990,"Brussels"
"10801",2.41,0,67,41315694,"Brussels"
"10802",2.64,30,10,41317814,"Brussels"
"10803",0.33,0,50,41329669,"Brussels"
"10804",1.67,27,35,41334341,"Brussels"
"10805",0.77,29,57,41334487,"Brussels"
"10806",0.4,30,184,41334680,"Brussels"
"10807",2.58,0,55,41335135,"Brussels"
"10808",NA,0,322,41335432,"Brussels"
"10809",4.5,30,35,41335889,"Brussels"
"10810",0.36,0,55,41336622,"Brussels"
